서적명,일자,판매량
2738,20150226,0
2738,20150302,0
2740,20150216,0
2740,20150218,0
2740,20150219,0
2740,20150217,0
2740,20150221,0
2740,20150222,0
2740,20150220,0
2740,20150223,0
2740,20150225,0
2740,20150226,0
2740,20150228,0
2740,20150301,0
2740,20150227,0
2740,20150302,0
2740,20150303,0
2740,20150305,0
2740,20150306,0
2740,20150304,0
2740,20150307,0
2740,20150308,0
2740,20150310,0
2740,20150309,0
2740,20150311,0
2740,20150312,0
2740,20150313,0
2740,20150315,0
2740,20150314,0
2740,20150316,0
2740,20150329,0
2740,20150330,0
2740,20150331,0
2740,20150224,0
2740,20150215,0
2741,20150102,0
2741,20150103,0
2741,20150104,0
2741,20150105,0
2741,20150106,0
2741,20150107,0
2741,20150109,0
2741,20150108,0
2741,20150110,0
2741,20150111,0
2741,20150114,0
2741,20150113,0
2741,20150115,0
2741,20150116,0
2741,20150117,0
2741,20150118,0
2741,20150119,0
2741,20150120,0
2741,20150121,0
2741,20150122,0
2741,20150124,0
2741,20150123,0
2741,20150125,0
2741,20150204,0
2741,20150205,0
2741,20150206,0
2741,20150207,0
2741,20150208,0
2741,20150210,0
2741,20150209,0
2741,20150211,0
2741,20150212,0
2741,20150214,0
2741,20150213,0
2741,20150215,0
2741,20150216,0
2741,20150217,0
2741,20150218,0
2741,20150220,0
2741,20150221,0
2741,20150219,0
2741,20150222,0
2741,20150224,0
2741,20150223,0
2741,20150225,0
2741,20150226,0
2741,20150227,0
2741,20150228,0
2741,20150301,0
2741,20150302,0
2741,20150303,0
2741,20150304,0
2741,20150305,0
2741,20150307,0
2741,20150306,0
2741,20150308,0
2741,20150309,0
2741,20150310,0
2741,20150311,0
2741,20150312,0
2741,20150313,0
2741,20150314,0
2741,20150315,0
2741,20150316,0
2741,20150317,0
2741,20150318,0
2741,20150319,0
2741,20150320,0
2741,20150321,0
2741,20150323,0
2741,20150324,0
2741,20150326,0
2741,20150325,0
2741,20150328,0
2741,20150327,0
2741,20150329,0
2741,20150330,0
2741,20150331,0
2741,20150112,0
2741,20150101,0
2741,20150322,0
2741,20150203,0
2742,20150102,0
2742,20150105,0
2742,20150108,0
2742,20150109,0
2742,20150110,0
2742,20150112,0
2742,20150115,0
2742,20150116,0
2742,20150118,0
2742,20150119,0
2742,20150120,0
2742,20150129,0
2742,20150131,0
2742,20150201,0
2742,20150204,0
2742,20150208,0
2742,20150211,0
2742,20150210,0
2742,20150216,0
2742,20150218,0
2742,20150225,0
2742,20150227,0
2742,20150301,0
2742,20150309,0
2742,20150311,0
2742,20150319,0
2742,20150330,0
2742,20150318,0
2742,20150326,0
2742,20150316,0
2742,20150223,0
2742,20150306,0
2742,20150213,0
2742,20150219,0
2742,20150203,0
2742,20150209,0
2742,20150114,0
2742,20150313,0
2742,20150323,0
2742,20150303,0
2742,20150217,0
2742,20150328,0
2742,20150320,0
2742,20150322,0
2742,20150317,0
2742,20150307,0
2742,20150324,0
2742,20150228,0
2742,20150206,0
2742,20150124,0
2742,20150212,0
2742,20150215,0
2742,20150205,0
2742,20150127,0
2742,20150128,0
2742,20150117,0
2742,20150104,0
2742,20150304,0
2742,20150321,0
2742,20150325,0
2742,20150327,0
2742,20150308,0
2742,20150130,0
2742,20150312,0
2742,20150310,0
2742,20150302,0
2742,20150121,0
2742,20150315,0
2742,20150220,0
2742,20150305,0
2742,20150107,0
2742,20150226,0
2742,20150126,0
2742,20150222,0
2742,20150125,0
2742,20150202,0
2742,20150123,0
2742,20150103,0
2742,20150331,0
2742,20150224,0
2742,20150207,0
2742,20150122,0
2742,20150113,0
2742,20150106,0
2742,20150214,0
2742,20150111,0
2742,20150101,0
2742,20150329,0
2742,20150314,0
2742,20150221,0
2745,20150101,0
2745,20150102,0
2745,20150103,0
2745,20150104,0
2745,20150105,0
2745,20150106,0
2745,20150107,0
2745,20150108,0
2745,20150109,0
2745,20150110,0
2745,20150111,0
2745,20150112,0
2745,20150113,0
2745,20150114,0
2745,20150115,0
2745,20150116,0
2745,20150117,0
2745,20150119,0
2745,20150118,0
2745,20150120,0
2745,20150121,0
2745,20150122,0
2745,20150123,0
2745,20150124,0
2745,20150125,0
2745,20150126,0
2745,20150127,0
2745,20150128,0
2745,20150129,0
2745,20150131,0
2745,20150202,0
2745,20150201,0
2745,20150203,0
2745,20150204,0
2745,20150205,0
2745,20150206,0
2745,20150207,0
2745,20150208,0
2745,20150215,0
2745,20150216,0
2745,20150217,0
2745,20150218,0
2745,20150219,0
2745,20150221,0
2745,20150223,0
2745,20150220,0
2745,20150222,0
2745,20150224,0
2745,20150225,0
2745,20150226,0
2745,20150227,0
2745,20150228,0
2745,20150301,0
2745,20150302,0
2745,20150305,0
2745,20150303,0
2745,20150304,0
2745,20150306,0
2745,20150307,0
2745,20150308,0
2745,20150309,0
2745,20150311,0
2745,20150310,0
2745,20150312,0
2745,20150313,0
2745,20150314,0
2745,20150315,0
2745,20150316,0
2745,20150317,0
2745,20150318,0
2745,20150319,0
2745,20150320,0
2745,20150323,0
2745,20150321,0
2745,20150322,0
2745,20150324,0
2745,20150325,0
2745,20150326,0
2745,20150328,0
2745,20150327,0
2745,20150329,0
2745,20150330,0
2745,20150331,0
2745,20150130,0
2750,20150104,0
2750,20150106,0
2750,20150126,0
2750,20150127,0
2750,20150128,0
2750,20150203,0
2750,20150205,0
2750,20150209,0
2750,20150213,0
2750,20150215,0
2750,20150219,0
2750,20150220,0
2750,20150221,0
2750,20150226,0
2750,20150302,0
2750,20150228,0
2750,20150308,0
2750,20150310,0
2750,20150312,0
2750,20150314,0
2750,20150318,0
2750,20150321,0
2750,20150327,0
2750,20150331,0
2750,20150121,0
2750,20150325,0
2750,20150315,0
2750,20150330,0
2750,20150324,0
2750,20150305,0
2750,20150304,0
2750,20150222,0
2750,20150212,0
2750,20150202,0
2750,20150123,0
2750,20150117,0
2750,20150103,0
2750,20150129,0
2750,20150120,0
2750,20150119,0
2750,20150109,0
2750,20150110,0
2750,20150319,0
2750,20150329,0
2750,20150210,0
2750,20150326,0
2750,20150311,0
2750,20150224,0
2750,20150225,0
2750,20150301,0
2750,20150216,0
2750,20150218,0
2750,20150207,0
2750,20150122,0
2750,20150208,0
2750,20150113,0
2750,20150306,0
2750,20150118,0
2750,20150214,0
2750,20150107,0
2750,20150108,0
2750,20150309,0
2750,20150316,0
2750,20150227,0
2750,20150223,0
2750,20150211,0
2750,20150201,0
2750,20150204,0
2750,20150130,0
2750,20150116,0
2750,20150111,0
2750,20150307,0
2750,20150114,0
2750,20150317,0
2750,20150320,0
2750,20150322,0
2750,20150131,0
2750,20150206,0
2750,20150124,0
2750,20150101,0
2750,20150115,0
2750,20150105,0
2750,20150323,0
2750,20150313,0
2750,20150303,0
2750,20150217,0
2750,20150125,0
2750,20150328,0
2750,20150112,0
2750,20150102,0
2751,20150101,0
2751,20150102,0
2751,20150103,0
2751,20150104,0
2751,20150105,0
2751,20150106,0
2751,20150107,0
2751,20150109,0
2751,20150110,0
2751,20150111,0
2751,20150112,0
2751,20150113,0
2751,20150114,0
2751,20150115,0
2751,20150116,0
2751,20150117,0
2751,20150119,0
2751,20150118,0
2751,20150120,0
2751,20150121,0
2751,20150122,0
2751,20150123,0
2751,20150124,0
2751,20150126,0
2751,20150125,0
2751,20150127,0
2751,20150128,0
2751,20150129,0
2751,20150131,0
2751,20150201,0
2751,20150202,0
2751,20150204,0
2751,20150203,0
2751,20150205,0
2751,20150207,0
2751,20150206,0
2751,20150209,0
2751,20150210,0
2751,20150212,0
2751,20150213,0
2751,20150214,0
2751,20150215,0
2751,20150217,0
2751,20150216,0
2751,20150219,0
2751,20150218,0
2751,20150221,0
2751,20150223,0
2751,20150224,0
2751,20150222,0
2751,20150226,0
2751,20150227,0
2751,20150225,0
2751,20150228,0
2751,20150302,0
2751,20150301,0
2751,20150303,0
2751,20150304,0
2751,20150305,0
2751,20150307,0
2751,20150306,0
2751,20150308,0
2751,20150309,0
2751,20150310,0
2751,20150311,0
2751,20150312,0
2751,20150313,0
2751,20150314,0
2751,20150315,0
2751,20150316,0
2751,20150317,0
2751,20150318,0
2751,20150319,0
2751,20150320,0
2751,20150321,0
2751,20150324,0
2751,20150322,0
2751,20150323,0
2751,20150325,0
2751,20150326,0
2751,20150328,0
2751,20150329,0
2751,20150327,0
2751,20150330,0
2751,20150331,0
2751,20150208,0
2751,20150211,0
2751,20150130,0
2751,20150108,0
2751,20150220,0
2752,20150205,0
2752,20150206,0
2752,20150208,0
2752,20150207,0
2752,20150209,0
2752,20150210,0
2752,20150212,0
2752,20150211,0
2752,20150213,0
2752,20150215,0
2752,20150214,0
2752,20150216,0
2752,20150218,0
2752,20150217,0
2752,20150219,0
2752,20150220,0
2752,20150222,0
2752,20150223,0
2752,20150221,0
2752,20150225,0
2752,20150226,0
2752,20150224,0
2752,20150228,0
2752,20150301,0
2752,20150227,0
2752,20150302,0
2752,20150303,0
2752,20150305,0
2752,20150306,0
2752,20150307,0
2752,20150308,0
2752,20150309,0
2752,20150310,0
2752,20150311,0
2752,20150312,0
2752,20150313,0
2752,20150315,0
2752,20150314,0
2752,20150316,0
2752,20150317,0
2752,20150318,0
2752,20150319,0
2752,20150320,0
2752,20150321,0
2752,20150323,0
2752,20150322,0
2752,20150325,0
2752,20150326,0
2752,20150324,0
2752,20150327,0
2752,20150330,0
2752,20150328,0
2752,20150331,0
2752,20150329,0
2752,20150204,0
2752,20150304,0
2753,20150101,0
2753,20150102,0
2753,20150103,0
2753,20150104,0
2753,20150107,0
2753,20150108,0
2753,20150109,0
2753,20150110,0
2753,20150112,0
2753,20150114,0
2753,20150113,0
2753,20150115,0
2753,20150116,0
2753,20150117,0
2753,20150119,0
2753,20150118,0
2753,20150120,0
2753,20150121,0
2753,20150122,0
2753,20150123,0
2753,20150124,0
2753,20150125,0
2753,20150126,0
2753,20150127,0
2753,20150128,0
2753,20150129,0
2753,20150131,0
2753,20150201,0
2753,20150202,0
2753,20150204,0
2753,20150205,0
2753,20150206,0
2753,20150207,0
2753,20150210,0
2753,20150209,0
2753,20150212,0
2753,20150214,0
2753,20150213,0
2753,20150215,0
2753,20150216,0
2753,20150217,0
2753,20150218,0
2753,20150221,0
2753,20150222,0
2753,20150223,0
2753,20150226,0
2753,20150224,0
2753,20150227,0
2753,20150228,0
2753,20150302,0
2753,20150301,0
2753,20150303,0
2753,20150304,0
2753,20150305,0
2753,20150306,0
2753,20150309,0
2753,20150307,0
2753,20150308,0
2753,20150310,0
2753,20150311,0
2753,20150312,0
2753,20150313,0
2753,20150314,0
2753,20150315,0
2753,20150316,0
2753,20150318,0
2753,20150319,0
2753,20150320,0
2753,20150321,0
2753,20150323,0
2753,20150322,0
2753,20150324,0
2753,20150325,0
2753,20150329,0
2753,20150326,0
2753,20150328,0
2753,20150327,0
2753,20150330,0
2753,20150331,0
2753,20150219,0
2753,20150203,0
2753,20150211,0
2753,20150105,0
2753,20150106,0
2753,20150317,0
2753,20150225,0
2753,20150208,0
2753,20150111,0
2753,20150130,0
2753,20150220,0
2754,20150108,0
2754,20150109,0
2754,20150110,0
2754,20150111,0
2754,20150115,0
2754,20150114,0
2754,20150117,0
2754,20150118,0
2754,20150119,0
2754,20150120,0
2754,20150121,0
2754,20150122,0
2754,20150123,0
2754,20150124,0
2754,20150127,0
2754,20150128,0
2754,20150129,0
2754,20150131,0
2754,20150205,0
2754,20150204,0
2754,20150206,0
2754,20150208,0
2754,20150207,0
2754,20150209,0
2754,20150210,0
2754,20150211,0
2754,20150212,0
2754,20150213,0
2754,20150215,0
2754,20150214,0
2754,20150216,0
2754,20150218,0
2754,20150219,0
2754,20150217,0
2754,20150221,0
2754,20150220,0
2754,20150222,0
2754,20150223,0
2754,20150224,0
2754,20150225,0
2754,20150226,0
2754,20150227,0
2754,20150228,0
2754,20150301,0
2754,20150302,0
2754,20150303,0
2754,20150305,0
2754,20150304,0
2754,20150306,0
2754,20150307,0
2754,20150310,0
2754,20150309,0
2754,20150311,0
2754,20150312,0
2754,20150313,0
2754,20150314,0
2754,20150315,0
2754,20150316,0
2754,20150317,0
2754,20150318,0
2754,20150319,0
2754,20150321,0
2754,20150320,0
2754,20150324,0
2754,20150322,0
2754,20150323,0
2754,20150325,0
2754,20150328,0
2754,20150326,0
2754,20150330,0
2754,20150327,0
2754,20150331,0
2754,20150113,0
2754,20150308,0
2754,20150329,0
2754,20150203,0
2754,20150126,0
2754,20150112,0
2754,20150202,0
2754,20150130,0
2754,20150201,0
2754,20150116,0
2754,20150125,0
2755,20150121,0
2755,20150122,0
2755,20150123,0
2755,20150124,0
2755,20150125,0
2755,20150126,0
2755,20150127,0
2755,20150128,0
2755,20150129,0
2755,20150130,0
2755,20150131,0
2755,20150201,0
2755,20150202,0
2755,20150203,0
2755,20150204,0
2755,20150205,0
2755,20150206,0
2755,20150207,0
2755,20150208,0
2755,20150209,0
2755,20150211,0
2755,20150210,0
2755,20150212,0
2755,20150215,0
2755,20150214,0
2755,20150216,0
2755,20150217,0
2755,20150219,0
2755,20150220,0
2755,20150221,0
2755,20150222,0
2755,20150223,0
2755,20150224,0
2755,20150225,0
2755,20150227,0
2755,20150226,0
2755,20150228,0
2755,20150304,0
2755,20150305,0
2755,20150307,0
2755,20150309,0
2755,20150308,0
2755,20150310,0
2755,20150311,0
2755,20150314,0
2755,20150312,0
2755,20150313,0
2755,20150315,0
2755,20150316,0
2755,20150319,0
2755,20150317,0
2755,20150318,0
2755,20150320,0
2755,20150322,0
2755,20150321,0
2755,20150324,0
2755,20150323,0
2755,20150325,0
2755,20150329,0
2755,20150326,0
2755,20150328,0
2755,20150327,0
2755,20150330,0
2755,20150331,0
2755,20150306,0
2755,20150213,0
2755,20150218,0
2756,20150312,0
2756,20150313,0
2756,20150314,0
2756,20150315,0
2756,20150318,0
2756,20150317,0
2756,20150319,0
2756,20150320,0
2756,20150322,0
2756,20150323,0
2756,20150324,0
2756,20150325,0
2756,20150327,0
2756,20150326,0
2756,20150328,0
2756,20150329,0
2756,20150331,0
2756,20150330,0
2756,20150316,0
2756,20150321,0
2756,20150311,0
2759,20150106,0
2759,20150109,0
2759,20150108,0
2759,20150116,0
2759,20150120,0
2759,20150123,0
2759,20150129,0
2759,20150130,0
2759,20150201,0
2759,20150203,0
2759,20150206,0
2759,20150211,0
2759,20150213,0
2759,20150216,0
2759,20150219,0
2759,20150225,0
2759,20150301,0
2759,20150307,0
2759,20150316,0
2759,20150317,0
2759,20150324,0
2759,20150326,0
2759,20150308,0
2759,20150310,0
2759,20150312,0
2759,20150318,0
2759,20150322,0
2759,20150330,0
2759,20150306,0
2759,20150302,0
2759,20150215,0
2759,20150227,0
2759,20150205,0
2759,20150124,0
2759,20150209,0
2759,20150114,0
2759,20150104,0
2759,20150328,0
2759,20150217,0
2759,20150320,0
2759,20150313,0
2759,20150315,0
2759,20150303,0
2759,20150321,0
2759,20150222,0
2759,20150329,0
2759,20150228,0
2759,20150212,0
2759,20150115,0
2759,20150105,0
2759,20150128,0
2759,20150110,0
2759,20150207,0
2759,20150224,0
2759,20150327,0
2759,20150325,0
2759,20150311,0
2759,20150305,0
2759,20150226,0
2759,20150202,0
2759,20150218,0
2759,20150125,0
2759,20150119,0
2759,20150208,0
2759,20150131,0
2759,20150127,0
2759,20150117,0
2759,20150118,0
2759,20150107,0
2759,20150221,0
2759,20150223,0
2759,20150126,0
2759,20150113,0
2759,20150103,0
2759,20150331,0
2759,20150319,0
2759,20150309,0
2759,20150220,0
2759,20150210,0
2759,20150214,0
2759,20150204,0
2759,20150121,0
2759,20150122,0
2759,20150111,0
2759,20150112,0
2759,20150101,0
2759,20150102,0
2759,20150323,0
2759,20150314,0
2759,20150304,0
2761,20150101,0
2761,20150102,0
2761,20150103,0
2761,20150104,0
2761,20150105,0
2761,20150106,0
2761,20150107,0
2761,20150108,0
2761,20150109,0
2761,20150110,0
2761,20150111,0
2761,20150112,0
2761,20150113,0
2761,20150114,0
2761,20150115,0
2761,20150116,0
2761,20150117,0
2761,20150119,0
2761,20150118,0
2761,20150120,0
2761,20150121,0
2761,20150122,0
2761,20150123,0
2761,20150124,0
2761,20150125,0
2761,20150126,0
2761,20150127,0
2761,20150128,0
2761,20150129,0
2761,20150130,0
2761,20150131,0
2761,20150201,0
2761,20150202,0
2761,20150203,0
2761,20150204,0
2761,20150205,0
2761,20150207,0
2761,20150206,0
2761,20150208,0
2761,20150209,0
2761,20150211,0
2761,20150210,0
2761,20150212,0
2761,20150213,0
2761,20150214,0
2761,20150215,0
2761,20150216,0
2761,20150217,0
2761,20150218,0
2761,20150219,0
2761,20150221,0
2761,20150220,0
2761,20150222,0
2761,20150224,0
2761,20150223,0
2761,20150225,0
2761,20150227,0
2761,20150226,0
2761,20150228,0
2761,20150303,0
2761,20150302,0
2761,20150301,0
2761,20150304,0
2761,20150305,0
2761,20150306,0
2761,20150307,0
2761,20150309,0
2761,20150308,0
2761,20150311,0
2761,20150310,0
2761,20150313,0
2761,20150312,0
2761,20150314,0
2761,20150315,0
2761,20150316,0
2761,20150319,0
2761,20150317,0
2761,20150318,0
2761,20150320,0
2761,20150321,0
2761,20150323,0
2761,20150322,0
2761,20150324,0
2761,20150325,0
2761,20150329,0
2761,20150327,0
2761,20150330,0
2761,20150331,0
2761,20150328,0
2761,20150326,0
2762,20150101,0
2762,20150102,0
2762,20150103,0
2762,20150104,0
2762,20150105,0
2762,20150106,0
2762,20150108,0
2762,20150109,0
2762,20150111,0
2762,20150112,0
2762,20150113,0
2762,20150114,0
2762,20150115,0
2762,20150116,0
2762,20150117,0
2762,20150118,0
2762,20150120,0
2762,20150121,0
2762,20150123,0
2762,20150122,0
2762,20150124,0
2762,20150125,0
2762,20150126,0
2762,20150127,0
2762,20150128,0
2762,20150129,0
2762,20150131,0
2762,20150130,0
2762,20150201,0
2762,20150202,0
2762,20150203,0
2762,20150204,0
2762,20150205,0
2762,20150206,0
2762,20150207,0
2762,20150209,0
2762,20150210,0
2762,20150213,0
2762,20150214,0
2762,20150215,0
2762,20150216,0
2762,20150218,0
2762,20150217,0
2762,20150219,0
2762,20150222,0
2762,20150220,0
2762,20150221,0
2762,20150224,0
2762,20150226,0
2762,20150228,0
2762,20150301,0
2762,20150227,0
2762,20150302,0
2762,20150303,0
2762,20150306,0
2762,20150304,0
2762,20150307,0
2762,20150308,0
2762,20150311,0
2762,20150310,0
2762,20150309,0
2762,20150312,0
2762,20150313,0
2762,20150315,0
2762,20150314,0
2762,20150316,0
2762,20150318,0
2762,20150319,0
2762,20150320,0
2762,20150321,0
2762,20150322,0
2762,20150325,0
2762,20150323,0
2762,20150324,0
2762,20150326,0
2762,20150327,0
2762,20150329,0
2762,20150328,0
2762,20150330,0
2762,20150331,0
2762,20150119,0
2762,20150225,0
2762,20150212,0
2762,20150110,0
2762,20150317,0
2762,20150305,0
2762,20150107,0
2762,20150223,0
2762,20150208,0
2762,20150211,0
2764,20150117,0
2764,20150118,0
2764,20150120,0
2764,20150121,0
2764,20150124,0
2764,20150126,0
2764,20150202,0
2764,20150204,0
2764,20150210,0
2764,20150214,0
2764,20150223,0
2764,20150302,0
2764,20150304,0
2764,20150305,0
2764,20150310,0
2764,20150312,0
2764,20150315,0
2764,20150319,0
2764,20150320,0
2764,20150323,0
2764,20150327,0
2764,20150329,0
2764,20150317,0
2764,20150321,0
2764,20150313,0
2764,20150331,0
2764,20150309,0
2764,20150220,0
2764,20150226,0
2764,20150301,0
2764,20150307,0
2764,20150206,0
2764,20150221,0
2764,20150224,0
2764,20150125,0
2764,20150211,0
2764,20150128,0
2764,20150213,0
2764,20150201,0
2764,20150116,0
2764,20150311,0
2764,20150122,0
2764,20150228,0
2764,20150216,0
2764,20150218,0
2764,20150326,0
2764,20150208,0
2764,20150318,0
2764,20150330,0
2764,20150303,0
2764,20150217,0
2764,20150119,0
2764,20150227,0
2764,20150322,0
2764,20150328,0
2764,20150306,0
2764,20150314,0
2764,20150308,0
2764,20150127,0
2764,20150129,0
2764,20150131,0
2764,20150324,0
2764,20150219,0
2764,20150209,0
2764,20150130,0
2764,20150203,0
2764,20150207,0
2764,20150225,0
2764,20150212,0
2764,20150215,0
2764,20150205,0
2764,20150325,0
2764,20150316,0
2764,20150222,0
2764,20150123,0
2765,20150113,0
2765,20150114,0
2765,20150122,0
2765,20150207,0
2765,20150220,0
2765,20150224,0
2765,20150226,0
2765,20150302,0
2765,20150306,0
2765,20150308,0
2765,20150310,0
2765,20150314,0
2765,20150312,0
2765,20150321,0
2765,20150326,0
2765,20150329,0
2765,20150331,0
2765,20150119,0
2765,20150319,0
2765,20150315,0
2765,20150325,0
2765,20150324,0
2765,20150222,0
2765,20150305,0
2765,20150304,0
2765,20150202,0
2765,20150123,0
2765,20150214,0
2765,20150129,0
2765,20150103,0
2765,20150210,0
2765,20150109,0
2765,20150131,0
2765,20150120,0
2765,20150110,0
2765,20150101,0
2765,20150111,0
2765,20150327,0
2765,20150328,0
2765,20150228,0
2765,20150320,0
2765,20150322,0
2765,20150212,0
2765,20150215,0
2765,20150205,0
2765,20150125,0
2765,20150127,0
2765,20150128,0
2765,20150104,0
2765,20150206,0
2765,20150124,0
2765,20150323,0
2765,20150313,0
2765,20150130,0
2765,20150303,0
2765,20150217,0
2765,20150221,0
2765,20150121,0
2765,20150311,0
2765,20150317,0
2765,20150301,0
2765,20150307,0
2765,20150126,0
2765,20150318,0
2765,20150106,0
2765,20150225,0
2765,20150216,0
2765,20150218,0
2765,20150208,0
2765,20150115,0
2765,20150105,0
2765,20150309,0
2765,20150117,0
2765,20150211,0
2765,20150201,0
2765,20150112,0
2765,20150116,0
2765,20150102,0
2765,20150316,0
2765,20150223,0
2765,20150219,0
2765,20150209,0
2765,20150213,0
2765,20150203,0
2765,20150330,0
2765,20150227,0
2765,20150204,0
2765,20150118,0
2765,20150107,0
2765,20150108,0
2772,20150101,0
2772,20150102,0
2772,20150104,0
2772,20150103,0
2772,20150106,0
2772,20150107,0
2772,20150108,0
2772,20150110,0
2772,20150111,0
2772,20150113,0
2772,20150114,0
2772,20150124,0
2772,20150126,0
2772,20150205,0
2772,20150212,0
2772,20150215,0
2772,20150221,0
2772,20150223,0
2772,20150225,0
2772,20150226,0
2772,20150304,0
2772,20150314,0
2772,20150323,0
2772,20150115,0
2772,20150327,0
2772,20150331,0
2772,20150311,0
2772,20150317,0
2772,20150329,0
2772,20150309,0
2772,20150224,0
2772,20150228,0
2772,20150301,0
2772,20150307,0
2772,20150216,0
2772,20150218,0
2772,20150208,0
2772,20150211,0
2772,20150127,0
2772,20150128,0
2772,20150214,0
2772,20150204,0
2772,20150117,0
2772,20150118,0
2772,20150112,0
2772,20150321,0
2772,20150121,0
2772,20150122,0
2772,20150319,0
2772,20150220,0
2772,20150326,0
2772,20150315,0
2772,20150210,0
2772,20150324,0
2772,20150316,0
2772,20150305,0
2772,20150306,0
2772,20150202,0
2772,20150219,0
2772,20150209,0
2772,20150125,0
2772,20150213,0
2772,20150130,0
2772,20150119,0
2772,20150203,0
2772,20150109,0
2772,20150217,0
2772,20150207,0
2772,20150325,0
2772,20150330,0
2772,20150222,0
2772,20150227,0
2772,20150131,0
2772,20150206,0
2772,20150123,0
2772,20150129,0
2772,20150105,0
2772,20150303,0
2772,20150201,0
2772,20150116,0
2772,20150322,0
2772,20150328,0
2772,20150312,0
2772,20150318,0
2772,20150320,0
2772,20150308,0
2772,20150310,0
2772,20150302,0
2772,20150313,0
2772,20150120,0
2773,20150105,0
2773,20150107,0
2773,20150108,0
2773,20150110,0
2773,20150109,0
2773,20150111,0
2773,20150112,0
2773,20150114,0
2773,20150113,0
2773,20150115,0
2773,20150116,0
2773,20150117,0
2773,20150118,0
2773,20150119,0
2773,20150120,0
2773,20150121,0
2773,20150122,0
2773,20150124,0
2773,20150123,0
2773,20150125,0
2773,20150126,0
2773,20150127,0
2773,20150131,0
2773,20150201,0
2773,20150202,0
2773,20150203,0
2773,20150205,0
2773,20150204,0
2773,20150206,0
2773,20150208,0
2773,20150209,0
2773,20150210,0
2773,20150213,0
2773,20150212,0
2773,20150214,0
2773,20150215,0
2773,20150218,0
2773,20150223,0
2773,20150304,0
2773,20150305,0
2773,20150311,0
2773,20150317,0
2773,20150319,0
2773,20150324,0
2773,20150323,0
2773,20150326,0
2773,20150330,0
2773,20150321,0
2773,20150316,0
2773,20150228,0
2773,20150301,0
2773,20150219,0
2773,20150327,0
2773,20150221,0
2773,20150216,0
2773,20150211,0
2773,20150307,0
2773,20150226,0
2773,20150106,0
2773,20150128,0
2773,20150313,0
2773,20150325,0
2773,20150309,0
2773,20150227,0
2773,20150224,0
2773,20150322,0
2773,20150302,0
2773,20150329,0
2773,20150331,0
2773,20150315,0
2773,20150225,0
2773,20150207,0
2773,20150130,0
2773,20150306,0
2773,20150312,0
2773,20150222,0
2773,20150129,0
2773,20150104,0
2773,20150328,0
2773,20150320,0
2773,20150314,0
2773,20150318,0
2773,20150308,0
2773,20150310,0
2773,20150303,0
2773,20150217,0
2773,20150220,0
2774,20150101,0
2774,20150102,0
2774,20150103,0
2774,20150105,0
2774,20150106,0
2774,20150107,0
2774,20150109,0
2774,20150108,0
2774,20150111,0
2774,20150112,0
2774,20150114,0
2774,20150113,0
2774,20150115,0
2774,20150116,0
2774,20150117,0
2774,20150119,0
2774,20150120,0
2774,20150121,0
2774,20150122,0
2774,20150123,0
2774,20150124,0
2774,20150125,0
2774,20150126,0
2774,20150127,0
2774,20150129,0
2774,20150128,0
2774,20150130,0
2774,20150131,0
2774,20150201,0
2774,20150202,0
2774,20150203,0
2774,20150204,0
2774,20150205,0
2774,20150206,0
2774,20150207,0
2774,20150208,0
2774,20150210,0
2774,20150209,0
2774,20150211,0
2774,20150212,0
2774,20150214,0
2774,20150213,0
2774,20150215,0
2774,20150216,0
2774,20150217,0
2774,20150218,0
2774,20150220,0
2774,20150221,0
2774,20150219,0
2774,20150222,0
2774,20150223,0
2774,20150226,0
2774,20150225,0
2774,20150224,0
2774,20150227,0
2774,20150228,0
2774,20150302,0
2774,20150301,0
2774,20150303,0
2774,20150304,0
2774,20150305,0
2774,20150307,0
2774,20150308,0
2774,20150306,0
2774,20150309,0
2774,20150310,0
2774,20150311,0
2774,20150312,0
2774,20150314,0
2774,20150313,0
2774,20150315,0
2774,20150317,0
2774,20150316,0
2774,20150318,0
2774,20150319,0
2774,20150320,0
2774,20150323,0
2774,20150322,0
2774,20150321,0
2774,20150324,0
2774,20150325,0
2774,20150327,0
2774,20150329,0
2774,20150328,0
2774,20150326,0
2774,20150330,0
2774,20150331,0
2774,20150118,0
2774,20150110,0
2774,20150104,0
2775,20150203,0
2775,20150206,0
2775,20150207,0
2775,20150208,0
2775,20150211,0
2775,20150209,0
2775,20150213,0
2775,20150216,0
2775,20150218,0
2775,20150219,0
2775,20150225,0
2775,20150301,0
2775,20150303,0
2775,20150305,0
2775,20150313,0
2775,20150320,0
2775,20150321,0
2775,20150324,0
2775,20150323,0
2775,20150325,0
2775,20150327,0
2775,20150329,0
2775,20150330,0
2775,20150328,0
2775,20150331,0
2775,20150326,0
2775,20150308,0
2775,20150322,0
2775,20150227,0
2775,20150217,0
2775,20150306,0
2775,20150215,0
2775,20150205,0
2775,20150310,0
2775,20150312,0
2775,20150318,0
2775,20150302,0
2775,20150316,0
2775,20150222,0
2775,20150314,0
2775,20150304,0
2775,20150319,0
2775,20150309,0
2775,20150220,0
2775,20150315,0
2775,20150223,0
2775,20150224,0
2775,20150212,0
2775,20150214,0
2775,20150204,0
2775,20150221,0
2775,20150317,0
2775,20150307,0
2775,20150311,0
2775,20150210,0
2775,20150226,0
2775,20150228,0
2776,20150101,1668337.5
2776,20150102,6201175
2776,20150107,1747345
2776,20150111,2274090
2776,20150112,1295952.5
